Time,Tissue Displacement,Pressure,Temperature,Piston Displacement,Opening Diameter,Battery Voltage,Charging,deformation,pressureApplied,IAP,stress,force,strain,elasticity,,,,,,,,,
1101988,33,100.29,24.21,0,60,0.08,Unplugged,5,-0.49,0.55,4.02,1420.05,83.33,0.05|,,,,,,,,,
1102029,32,100.29,24.21,0,60,0.04,Unplugged,6,-0.49,0.54,3.92,1385.5,100,0.04|,,,,,,,,,
1102072,32,100.29,24.21,0,60,0.08,Unplugged,6,-0.49,0.54,3.92,1386.39,100,0.04|,,,,,,,,,
1102114,32,100.29,24.21,0,60,0.05,Unplugged,6,-0.49,0.54,3.92,1386.35,100,0.04|,,,,,,,,,
1102156,32,100.29,24.22,0,60,0.07,Unplugged,6,-0.49,0.54,3.92,1385.28,100,0.04|,,,,,,,,,
1102199,33,100.29,24.22,0,60,0.05,Unplugged,5,-0.49,0.55,4.02,1422.19,83.33,0.05|,,,,,,,,,
1102241,30,100.29,24.22,0,60,0.06,Unplugged,8,-0.49,0.53,3.81,1346.68,133.33,0.03|,,,,,,,,,
1102283,31,100.29,24.22,0,60,0.06,Unplugged,7,-0.49,0.53,3.86,1364.51,116.67,0.03|,,,,,,,,,
1102326,32,100.29,24.22,0,60,0.05,Unplugged,6,-0.49,0.54,3.93,1388.69,100,0.04|,,,,,,,,,
1102368,32,100.29,24.22,0,60,0.08,Unplugged,6,-0.49,0.54,3.92,1387.76,100,0.04|,,,,,,,,,
1102411,30,100.29,24.22,0,60,0.05,Unplugged,8,-0.49,0.53,3.81,1349.01,133.33,0.03|,,,,,,,,,
1102454,31,100.29,24.22,0,60,0.08,Unplugged,7,-0.49,0.53,3.87,1368.29,116.67,0.03|,,,,,,,,,
1102495,31,100.29,24.22,0,60,0.06,Unplugged,7,-0.49,0.53,3.87,1367.63,116.67,0.03|,,,,,,,,,
1102538,30,100.29,24.22,0,60,0.08,Unplugged,8,-0.49,0.53,3.81,1347.36,133.33,0.03|,,,,,,,,,
1102580,32,100.29,24.22,0,60,0.05,Unplugged,6,-0.49,0.54,3.92,1385.87,100,0.04|,,,,,,,,,
1102623,33,100.29,24.22,0,60,0.07,Unplugged,5,-0.49,0.55,4.02,1421.45,83.33,0.05|,,,,,,,,,
1102665,31,100.29,24.22,0,60,0.05,Unplugged,7,-0.49,0.53,3.87,1367.42,116.67,0.03|,,,,,,,,,
1102707,32,100.29,24.22,0,60,0.07,Unplugged,6,-0.49,0.54,3.93,1389.72,100,0.04|,,,,,,,,,
1102750,33,100.29,24.22,0,60,0.06,Unplugged,5,-0.49,0.55,4.03,1426.33,83.33,0.05|,,,,,,,,,
1102791,33,100.29,24.22,0,60,0.07,Unplugged,5,-0.49,0.55,4.03,1426.69,83.33,0.05|,,,,,,,,,
1102833,32,100.29,24.22,0,60,0.07,Unplugged,6,-0.49,0.54,3.94,1392.04,100,0.04|,,,,,,,,,
1102876,33,100.29,24.22,0,60,0.04,Unplugged,5,-0.49,0.56,4.05,1432.5,83.33,0.05|,,,,,,,,,
1102918,32,100.29,24.22,0,60,0.08,Unplugged,6,-0.49,0.55,3.97,1405.63,100,0.04|,,,,,,,,,
1102960,32,100.29,24.22,0,60,0.05,Unplugged,6,-0.49,0.54,3.96,1401.44,100,0.04|,,,,,,,,,
1103003,32,100.29,24.22,0,60,0.08,Unplugged,6,-0.49,0.54,3.95,1395.89,100,0.04|,,,,,,,,,
1103045,30,100.29,24.22,0,60,0.05,Unplugged,8,-0.49,0.53,3.84,1357.07,133.33,0.03|,,,,,,,,,
1103087,32,100.29,24.22,0,60,0.08,Unplugged,6,-0.49,0.54,3.94,1394.76,100,0.04|,,,,,,,,,
1103129,32,100.29,24.22,0,60,0.06,Unplugged,6,-0.49,0.54,3.95,1397.24,100,0.04|,,,,,,,,,
1103171,30,100.29,24.22,0,60,0.08,Unplugged,8,-0.49,0.53,3.85,1361.86,133.33,0.03|,,,,,,,,,
1103213,31,100.29,24.22,0,60,0.05,Unplugged,7,-0.49,0.54,3.91,1381.59,116.67,0.03|,,,,,,,,,
1103256,32,100.29,24.22,0,60,0.07,Unplugged,6,-0.49,0.55,3.97,1402.68,100,0.04|,,,,,,,,,
1103298,31,100.29,24.22,0,60,0.06,Unplugged,7,-0.49,0.54,3.9,1378.1,116.67,0.03|,,,,,,,,,
1103340,34,100.29,24.22,0,60,0.07,Unplugged,4,-0.49,0.58,4.22,1493.03,66.67,0.06|,,,,,,,,,
1103382,32,100.29,24.22,0,60,0.06,Unplugged,6,-0.49,0.54,3.95,1398.26,100,0.04|,,,,,,,,,
1103425,32,100.29,24.22,0,60,0.07,Unplugged,6,-0.49,0.55,3.97,1402.63,100,0.04|,,,,,,,,,
1103467,33,100.29,24.22,0,60,0.07,Unplugged,5,-0.49,0.56,4.07,1440.66,83.33,0.05|,,,,,,,,,
1103509,33,100.29,24.22,0,60,0.06,Unplugged,5,-0.49,0.56,4.07,1438.83,83.33,0.05|,,,,,,,,,
1103553,33,100.29,24.22,0,60,0.08,Unplugged,5,-0.49,0.56,4.07,1437.76,83.33,0.05|,,,,,,,,,
1103594,33,100.29,24.22,0,60,0.06,Unplugged,5,-0.49,0.56,4.06,1434.55,83.33,0.05|,,,,,,,,,
1103636,34,100.29,24.22,0,60,0.08,Unplugged,4,-0.49,0.58,4.22,1494.02,66.67,0.06|,,,,,,,,,
1103679,33,100.29,24.22,0,60,0.05,Unplugged,5,-0.49,0.56,4.07,1437.94,83.33,0.05|,,,,,,,,,
1103721,31,100.29,24.22,0,60,0.08,Unplugged,7,-0.49,0.54,3.9,1380.52,116.67,0.03|,,,,,,,,,
1103764,32,100.29,24.22,0,60,0.05,Unplugged,6,-0.49,0.55,3.97,1404.46,100,0.04|,,,,,,,,,
1103806,34,100.29,24.22,0,60,0.08,Unplugged,4,-0.49,0.58,4.22,1494.21,66.67,0.06|,,,,,,,,,
1103848,33,100.29,24.22,0,60,0.06,Unplugged,5,-0.49,0.56,4.06,1437.67,83.33,0.05|,,,,,,,,,
1103891,33,100.29,24.22,0,60,0.07,Unplugged,5,-0.49,0.56,4.07,1439.48,83.33,0.05|,,,,,,,,,
1103933,30,100.29,24.22,0,60,0.07,Unplugged,8,-0.49,0.53,3.86,1364.69,133.33,0.03|,,,,,,,,,
1103976,32,100.29,24.22,0,60,0.06,Unplugged,6,-0.49,0.55,3.97,1405.28,100,0.04|,,,,,,,,,
1104018,30,100.29,24.22,0,60,0.07,Unplugged,8,-0.49,0.53,3.85,1362.09,133.33,0.03|,,,,,,,,,
1104059,32,100.29,24.22,0,60,0.06,Unplugged,6,-0.49,0.54,3.96,1400.63,100,0.04|,,,,,,,,,
1104103,31,100.29,24.22,0,60,0.08,Unplugged,7,-0.49,0.54,3.89,1375.56,116.67,0.03|,,,,,,,,,
1104145,31,100.29,24.22,0,60,0.06,Unplugged,7,-0.49,0.54,3.89,1376.8,116.67,0.03|,,,,,,,,,
1104187,31,100.29,24.22,0,60,0.08,Unplugged,7,-0.49,0.54,3.89,1376.69,116.67,0.03|,,,,,,,,,
1104229,32,100.29,24.22,0,60,0.06,Unplugged,6,-0.49,0.54,3.96,1399.61,100,0.04|,,,,,,,,,
1104271,31,100.29,24.22,0,60,0.08,Unplugged,7,-0.49,0.54,3.9,1379.62,116.67,0.03|,,,,,,,,,
1104314,31,100.29,24.22,0,60,0.05,Unplugged,7,-0.49,0.54,3.91,1381.67,116.67,0.03|,,,,,,,,,
1104356,32,100.3,24.22,0,60,0.08,Unplugged,6,-0.5,0.55,4,1413,100,0.04|,,,,,,,,,
1104399,30,100.3,24.22,0,60,0.06,Unplugged,8,-0.5,0.54,3.9,1378.55,133.33,0.03|,,,,,,,,,
1104441,31,100.3,24.22,0,60,0.06,Unplugged,7,-0.5,0.55,3.97,1402.53,116.67,0.03|,,,,,,,,,
1104484,31,100.3,24.22,0,60,0.06,Unplugged,7,-0.5,0.55,3.98,1408.71,116.67,0.03|,,,,,,,,,
1104525,32,100.3,24.22,0,60,0.05,Unplugged,6,-0.5,0.56,4.06,1436.18,100,0.04|,,,,,,,,,
1104568,33,100.31,24.22,0,60,0.07,Unplugged,5,-0.51,0.58,4.22,1490.83,83.33,0.05|,,,,,,,,,
1104609,34,100.28,24.22,0,60,0.04,Unplugged,4,-0.48,0.57,4.15,1466.66,66.67,0.06|,,,,,,,,,
1104651,32,100.29,24.22,0,60,0.08,Unplugged,6,-0.49,0.54,3.96,1401.31,100,0.04|,,,,,,,,,
1104694,32,100.29,24.22,0,60,0.06,Unplugged,6,-0.49,0.54,3.96,1399.78,100,0.04|,,,,,,,,,
1104736,33,100.3,24.22,0,60,0.08,Unplugged,5,-0.5,0.56,4.1,1448.52,83.33,0.05|,,,,,,,,,
1104779,31,100.31,24.22,0,60,0.05,Unplugged,7,-0.51,0.55,4.02,1423.01,116.67,0.03|,,,,,,,,,
1104821,32,100.31,24.22,0,60,0.08,Unplugged,6,-0.51,0.57,4.13,1461.86,100,0.04|,,,,,,,,,
1104865,30,100.32,24.22,0,60,0.05,Unplugged,8,-0.52,0.56,4.06,1437.18,133.33,0.03|,,,,,,,,,
1104908,33,100.32,24.22,0,60,0.07,Unplugged,5,-0.52,0.59,4.33,1529.69,83.33,0.05|,,,,,,,,,
1104950,32,100.32,24.22,0,60,0.07,Unplugged,6,-0.52,0.58,4.22,1493.19,100,0.04|,,,,,,,,,
1104993,34,100.31,24.22,0,60,0.06,Unplugged,4,-0.51,0.6,4.36,1542.6,66.67,0.07|,,,,,,,,,
1105034,32,100.07,24.22,0,60,0.07,Unplugged,6,-0.27,0.29,2.14,755.84,100,0.02|,,,,,,,,,
1105078,28,99.49,24.22,0,60,0.05,Unplugged,10,0.31,-0.33,-2.36,-834.13,166.67,-0.01|,,,,,,,,,
1105120,27,98.64,24.22,0,60,0.08,Unplugged,11,1.16,-1.22,-8.86,-3132.33,183.33,-0.05|,,,,,,,,,
1105164,29,97.72,24.22,0,60,0.05,Unplugged,9,2.08,-2.23,-16.14,-5707.34,150,-0.11|,,,,,,,,,
1105206,28,96.86,24.21,0,60,0.08,Unplugged,10,2.94,-3.12,-22.61,-7998.19,166.67,-0.14|,,,,,,,,,
1105250,28,96.11,24.21,0,60,0.05,Unplugged,10,3.69,-3.92,-28.34,-10023.16,166.67,-0.17|,,,,,,,,,
1105294,27,95.49,24.21,0,60,0.06,Unplugged,11,4.31,-4.55,-32.88,-11630.26,183.33,-0.18|,,,,,,,,,
1105335,26,94.98,24.21,0,60,0.08,Unplugged,12,4.82,-5.07,-36.61,-12948.33,200,-0.18|,,,,,,,,,
1105379,29,94.56,24.2,0,60,0.05,Unplugged,9,5.24,-5.6,-40.6,-14358.76,150,-0.27|,,,,,,,,,
1105421,25,94.21,24.2,0,60,0.08,Unplugged,13,5.59,-5.85,-42.28,-14954.77,216.67,-0.20|,,,,,,,,,
1105464,26,93.92,24.2,0,60,0.05,Unplugged,12,5.88,-6.18,-44.69,-15807.55,200,-0.22|,,,,,,,,,
1105508,27,93.67,24.2,0,60,0.07,Unplugged,11,6.13,-6.47,-46.81,-16555.9,183.33,-0.26|,,,,,,,,,
1105551,25,93.46,24.2,0,60,0.07,Unplugged,13,6.34,-6.64,-47.97,-16965.06,216.67,-0.22|,,,,,,,,,
1105594,26,93.27,24.2,0,60,0.05,Unplugged,12,6.53,-6.86,-49.59,-17540.05,200,-0.25|,,,,,,,,,
1105637,27,93.11,24.2,0,60,0.08,Unplugged,11,6.69,-7.07,-51.12,-18078.99,183.33,-0.28|,,,,,,,,,
1105681,27,92.96,24.2,0,60,0.05,Unplugged,11,6.84,-7.23,-52.27,-18485.12,183.33,-0.29|,,,,,,,,,
1105723,27,92.82,24.2,0,60,0.07,Unplugged,11,6.98,-7.37,-53.33,-18862.65,183.33,-0.29|,,,,,,,,,
1105766,25,92.69,24.2,0,60,0.06,Unplugged,13,7.11,-7.45,-53.81,-19030.12,216.67,-0.25|,,,,,,,,,
1105808,26,92.56,24.2,0,60,0.06,Unplugged,12,7.24,-7.61,-54.98,-19445.47,200,-0.27|,,,,,,,,,
1105851,26,92.44,24.2,0,60,0.08,Unplugged,12,7.36,-7.73,-55.87,-19760.04,200,-0.28|,,,,,,,,,
1105894,27,92.33,24.2,0,60,0.05,Unplugged,11,7.47,-7.89,-57.06,-20182.27,183.33,-0.31|,,,,,,,,,
1105937,24,92.21,24.2,0,60,0.07,Unplugged,14,7.59,-7.92,-57.21,-20232.2,233.33,-0.25|,,,,,,,,,
1105980,24,92.08,24.2,0,60,0.05,Unplugged,14,7.72,-8.06,-58.19,-20578.79,233.33,-0.25|,,,,,,,,,
1106023,25,91.93,24.2,0,60,0.07,Unplugged,13,7.87,-8.24,-59.55,-21059.93,216.67,-0.27|,,,,,,,,,
1106067,24,91.73,24.2,0,60,0.06,Unplugged,14,8.07,-8.42,-60.83,-21514.27,233.33,-0.26|,,,,,,,,,
1106109,24,91.38,24.2,0,60,0.06,Unplugged,14,8.42,-8.79,-63.46,-22442.71,233.33,-0.27|,,,,,,,,,
1106153,25,91.13,24.2,0,60,0.08,Unplugged,13,8.67,-9.08,-65.56,-23185.79,216.67,-0.30|,,,,,,,,,
1106196,25,91.05,24.2,0,60,0.05,Unplugged,13,8.75,-9.16,-66.16,-23398.23,216.67,-0.31|,,,,,,,,,
1106239,24,91.09,24.19,0,60,0.08,Unplugged,14,8.71,-9.09,-65.65,-23218.46,233.33,-0.28|,,,,,,,,,
1106283,25,91.19,24.19,0,60,0.06,Unplugged,13,8.61,-9.01,-65.08,-23018.15,216.67,-0.30|,,,,,,,,,
1106326,25,91.35,24.19,0,60,0.06,Unplugged,13,8.45,-8.84,-63.87,-22588.17,216.67,-0.29|,,,,,,,,,
1106368,25,91.55,24.19,0,60,0.07,Unplugged,13,8.25,-8.64,-62.41,-22072.38,216.67,-0.29|,,,,,,,,,
1106413,26,91.76,24.19,0,60,0.05,Unplugged,12,8.04,-8.45,-61.06,-21595.52,200,-0.31|,,,,,,,,,
1106455,24,91.99,24.19,0,60,0.08,Unplugged,14,7.81,-8.15,-58.86,-20816.98,233.33,-0.25|,,,,,,,,,
1106498,25,92.22,24.19,0,60,0.06,Unplugged,13,7.58,-7.94,-57.33,-20275.69,216.67,-0.26|,,,,,,,,,
1106540,25,92.45,24.19,0,60,0.07,Unplugged,13,7.35,-7.69,-55.59,-19659.62,216.67,-0.26|,,,,,,,,,
1106583,25,92.68,24.2,0,60,0.07,Unplugged,13,7.12,-7.46,-53.86,-19049.38,216.67,-0.25|,,,,,,,,,
1106628,25,92.9,24.2,0,60,0.04,Unplugged,13,6.9,-7.22,-52.16,-18448.38,216.67,-0.24|,,,,,,,,,
1106670,27,93.12,24.2,0,60,0.07,Unplugged,11,6.68,-7.05,-50.98,-18031.82,183.33,-0.28|,,,,,,,,,
1106714,27,93.34,24.2,0,60,0.05,Unplugged,11,6.46,-6.83,-49.36,-17457.25,183.33,-0.27|,,,,,,,,,
1106757,25,93.54,24.2,0,60,0.06,Unplugged,13,6.26,-6.55,-47.31,-16731.43,216.67,-0.22|,,,,,,,,,
1106800,25,93.74,24.2,0,60,0.06,Unplugged,13,6.06,-6.34,-45.81,-16203.3,216.67,-0.21|,,,,,,,,,
1106843,25,93.94,24.2,0,60,0.05,Unplugged,13,5.86,-6.14,-44.34,-15683.04,216.67,-0.20|,,,,,,,,,
1106886,25,94.12,24.2,0,60,0.08,Unplugged,13,5.68,-5.94,-42.93,-15183.9,216.67,-0.20|,,,,,,,,,
1106928,26,94.3,24.2,0,60,0.05,Unplugged,12,5.5,-5.78,-41.76,-14770.71,200,-0.21|,,,,,,,,,
1106970,25,94.48,24.2,0,60,0.07,Unplugged,13,5.32,-5.57,-40.25,-14236.38,216.67,-0.19|,,,,,,,,,
1107013,25,94.65,24.2,0,60,0.05,Unplugged,13,5.15,-5.4,-38.98,-13785.01,216.67,-0.18|,,,,,,,,,
1107056,25,94.81,24.2,0,60,0.07,Unplugged,13,4.99,-5.22,-37.74,-13348.8,216.67,-0.17|,,,,,,,,,
1107099,27,94.97,24.21,0,60,0.06,Unplugged,11,4.83,-5.1,-36.9,-13051.57,183.33,-0.20|,,,,,,,,,
1107141,27,95.12,24.21,0,60,0.07,Unplugged,11,4.68,-4.94,-35.73,-12637.7,183.33,-0.19|,,,,,,,,,
1107183,27,95.27,24.21,0,60,0.06,Unplugged,11,4.53,-4.78,-34.58,-12228.99,183.33,-0.19|,,,,,,,,,
1107226,27,95.41,24.21,0,60,0.05,Unplugged,11,4.39,-4.63,-33.5,-11849.53,183.33,-0.18|,,,,,,,,,
1107269,25,95.55,24.21,0,60,0.07,Unplugged,13,4.25,-4.45,-32.11,-11356.72,216.67,-0.15|,,,,,,,,,
1107312,25,95.69,24.21,0,60,0.05,Unplugged,13,4.11,-4.3,-31.09,-10996.1,216.67,-0.14|,,,,,,,,,
1107356,26,95.82,24.21,0,60,0.07,Unplugged,12,3.98,-4.18,-30.21,-10683.15,200,-0.15|,,,,,,,,,
1107400,27,95.95,24.21,0,60,0.06,Unplugged,11,3.85,-4.06,-29.39,-10395.83,183.33,-0.16|,,,,,,,,,
1107442,28,96.08,24.21,0,60,0.06,Unplugged,10,3.72,-3.95,-28.6,-10115.52,166.67,-0.17|,,,,,,,,,
1107486,26,96.2,24.21,0,60,0.08,Unplugged,12,3.6,-3.78,-27.32,-9661.2,200,-0.14|,,,,,,,,,
1107528,28,96.32,24.21,0,60,0.05,Unplugged,10,3.48,-3.69,-26.72,-9448.54,166.67,-0.16|,,,,,,,,,
1107571,26,96.44,24.21,0,60,0.08,Unplugged,12,3.36,-3.53,-25.5,-9019.72,200,-0.13|,,,,,,,,,
1107616,29,96.56,24.21,0,60,0.06,Unplugged,9,3.24,-3.47,-25.13,-8886.93,150,-0.17|,,,,,,,,,
1107658,29,96.67,24.21,0,60,0.07,Unplugged,9,3.13,-3.35,-24.24,-8574.46,150,-0.16|,,,,,,,,,
1107703,27,96.78,24.21,0,60,0.06,Unplugged,11,3.02,-3.19,-23.05,-8153.41,183.33,-0.13|,,,,,,,,,
1107746,29,96.89,24.21,0,60,0.05,Unplugged,9,2.91,-3.11,-22.55,-7973.95,150,-0.15|,,,,,,,,,
1107789,27,96.99,24.21,0,60,0.08,Unplugged,11,2.81,-2.96,-21.42,-7576.96,183.33,-0.12|,,,,,,,,,
1107831,29,97.1,24.21,0,60,0.05,Unplugged,9,2.7,-2.89,-20.93,-7403.3,150,-0.14|,,,,,,,,,
1107874,29,97.2,24.21,0,60,0.07,Unplugged,9,2.6,-2.78,-20.14,-7124.08,150,-0.13|,,,,,,,,,
1107918,29,97.3,24.21,0,60,0.07,Unplugged,9,2.5,-2.67,-19.38,-6853.2,150,-0.13|,,,,,,,,,
1107961,28,97.4,24.21,0,60,0.05,Unplugged,10,2.4,-2.55,-18.48,-6535.79,166.67,-0.11|,,,,,,,,,
1108004,28,97.49,24.21,0,60,0.08,Unplugged,10,2.31,-2.45,-17.75,-6279.16,166.67,-0.11|,,,,,,,,,
1108048,27,97.58,24.21,0,60,0.05,Unplugged,11,2.22,-2.34,-16.94,-5992.17,183.33,-0.09|,,,,,,,,,
1108091,29,97.67,24.21,0,60,0.07,Unplugged,9,2.13,-2.28,-16.49,-5830.79,150,-0.11|,,,,,,,,,
1108133,28,97.76,24.21,0,60,0.06,Unplugged,10,2.04,-2.17,-15.68,-5546.36,166.67,-0.09|,,,,,,,,,
1108178,28,97.85,24.21,0,60,0.05,Unplugged,10,1.95,-2.07,-15,-5306.8,166.67,-0.09|,,,,,,,,,
1108221,27,97.93,24.21,0,60,0.08,Unplugged,11,1.87,-1.97,-14.25,-5038.77,183.33,-0.08|,,,,,,,,,
1108262,29,98.02,24.21,0,60,0.05,Unplugged,9,1.78,-1.9,-13.8,-4880.31,150,-0.09|,,,,,,,,,
1108304,28,98.1,24.21,0,60,0.08,Unplugged,10,1.7,-1.81,-13.08,-4625.49,166.67,-0.08|,,,,,,,,,
1108348,29,98.17,24.21,0,60,0.04,Unplugged,9,1.63,-1.74,-12.59,-4451.52,150,-0.08|,,,,,,,,,
1108391,27,98.25,24.21,0,60,0.07,Unplugged,11,1.55,-1.64,-11.84,-4186.25,183.33,-0.06|,,,,,,,,,
1108434,28,98.33,24.21,0,60,0.07,Unplugged,10,1.47,-1.57,-11.33,-4006.24,166.67,-0.07|,,,,,,,,,
1108478,30,98.4,24.21,0,60,0.05,Unplugged,8,1.4,-1.51,-10.97,-3881.32,133.33,-0.08|,,,,,,,,,
1108519,28,98.47,24.21,0,60,0.08,Unplugged,10,1.33,-1.41,-10.23,-3619,166.67,-0.06|,,,,,,,,,
1108562,27,98.54,24.21,0,60,0.05,Unplugged,11,1.26,-1.33,-9.64,-3409.39,183.33,-0.05|,,,,,,,,,
1108606,29,98.61,24.21,0,60,0.08,Unplugged,9,1.19,-1.28,-9.25,-3272.37,150,-0.06|,,,,,,,,,
1108649,28,98.67,24.21,0,60,0.05,Unplugged,10,1.13,-1.2,-8.68,-3068.47,166.67,-0.05|,,,,,,,,,
1108691,29,98.73,24.21,0,60,0.07,Unplugged,9,1.07,-1.14,-8.25,-2919.42,150,-0.06|,,,,,,,,,
1108734,28,98.8,24.21,0,60,0.07,Unplugged,10,1,-1.07,-7.72,-2730.99,166.67,-0.05|,,,,,,,,,
1108778,29,98.85,24.21,0,60,0.05,Unplugged,9,0.95,-1.01,-7.32,-2589.58,150,-0.05|,,,,,,,,,
1108821,31,98.91,24.21,0,60,0.08,Unplugged,7,0.89,-0.97,-7.03,-2487.68,116.67,-0.06|,,,,,,,,,
1108863,27,98.97,24.21,0,60,0.05,Unplugged,11,0.83,-0.88,-6.34,-2243.88,183.33,-0.03|,,,,,,,,,
1108907,31,99.02,24.21,0,60,0.07,Unplugged,7,0.78,-0.85,-6.16,-2177.26,116.67,-0.05|,,,,,,,,,
1108950,30,99.08,24.21,0,60,0.06,Unplugged,8,0.72,-0.78,-5.67,-2004.36,133.33,-0.04|,,,,,,,,,
1108992,28,99.13,24.21,0,60,0.05,Unplugged,10,0.67,-0.71,-5.17,-1830.15,166.67,-0.03|,,,,,,,,,
1109036,30,99.17,24.21,0,60,0.08,Unplugged,8,0.63,-0.67,-4.89,-1729.01,133.33,-0.04|,,,,,,,,,
1109078,30,99.22,24.21,0,60,0.05,Unplugged,8,0.58,-0.62,-4.52,-1599.94,133.33,-0.03|,,,,,,,,,
1109121,29,99.26,24.21,0,60,0.08,Unplugged,9,0.54,-0.57,-4.15,-1468.01,150,-0.03|,,,,,,,,,
1109164,29,99.31,24.21,0,60,0.04,Unplugged,9,0.49,-0.53,-3.83,-1354.43,150,-0.03|,,,,,,,,,
1109207,31,99.35,24.21,0,60,0.07,Unplugged,7,0.45,-0.49,-3.59,-1269.21,116.67,-0.03|,,,,,,,,,
1109251,29,99.38,24.21,0,60,0.05,Unplugged,9,0.42,-0.44,-3.22,-1137.7,150,-0.02|,,,,,,,,,
1109294,28,99.42,24.21,0,60,0.05,Unplugged,10,0.38,-0.4,-2.9,-1026.39,166.67,-0.02|,,,,,,,,,
1109337,29,99.46,24.21,0,60,0.07,Unplugged,9,0.34,-0.37,-2.64,-935.38,150,-0.02|,,,,,,,,,
1109381,31,99.49,24.21,0,60,0.05,Unplugged,7,0.31,-0.34,-2.44,-862.39,116.67,-0.02|,,,,,,,,,
1109424,29,99.53,24.21,0,60,0.06,Unplugged,9,0.27,-0.29,-2.13,-751.83,150,-0.01|,,,,,,,,,
1109466,30,99.56,24.21,0,60,0.06,Unplugged,8,0.24,-0.26,-1.9,-672.54,133.33,-0.01|,,,,,,,,,
1109509,29,99.59,24.21,0,60,0.06,Unplugged,9,0.21,-0.23,-1.64,-580.13,150,-0.01|,,,,,,,,,
1109553,31,99.62,24.21,0,60,0.07,Unplugged,7,0.18,-0.2,-1.44,-509.93,116.67,-0.01|,,,,,,,,,
1109596,30,99.65,24.21,0,60,0.05,Unplugged,8,0.15,-0.16,-1.2,-422.75,133.33,-0.01|,,,,,,,,,
1109639,28,99.68,24.21,0,60,0.08,Unplugged,10,0.12,-0.13,-0.96,-338.12,166.67,-0.01|,,,,,,,,,
1109681,31,99.7,24.21,0,60,0.05,Unplugged,7,0.1,-0.11,-0.78,-274.14,116.67,-0.01|,,,,,,,,,
1109725,30,99.73,24.21,0,60,0.06,Unplugged,8,0.07,-0.08,-0.57,-202.49,133.33,-0.00|,,,,,,,,,
1109768,29,99.75,24.21,0,60,0.07,Unplugged,9,0.05,-0.05,-0.39,-138.4,150,-0.00|,,,,,,,,,
1109809,30,99.77,24.21,0,60,0.05,Unplugged,8,0.03,-0.03,-0.22,-78.18,133.33,-0.00|,,,,,,,,,
1109852,30,99.79,24.21,0,60,0.08,Unplugged,8,0.01,-0.01,-0.06,-20.34,133.33,-0.00|,,,,,,,,,
1109894,29,99.81,24.21,0,60,0.06,Unplugged,9,-0.01,0.01,0.1,33.68,150,0.00|,,,,,,,,,
1109936,31,99.83,24.21,0,60,0.08,Unplugged,7,-0.03,0.03,0.25,89.69,116.67,0.00|,,,,,,,,,
1109979,30,99.85,24.21,0,60,0.05,Unplugged,8,-0.05,0.05,0.39,138.75,133.33,0.00|,,,,,,,,,
1110021,31,99.87,24.21,0,60,0.08,Unplugged,7,-0.07,0.07,0.54,189.9,116.67,0.00|,,,,,,,,,
1110064,30,99.89,24.21,0,60,0.05,Unplugged,8,-0.09,0.09,0.67,237.87,133.33,0.01|,,,,,,,,,
1110106,30,99.9,24.21,0,60,0.07,Unplugged,8,-0.1,0.11,0.8,281.85,133.33,0.01|,,,,,,,,,
1110149,30,99.92,24.21,0,60,0.07,Unplugged,8,-0.12,0.13,0.93,329.78,133.33,0.01|,,,,,,,,,
1110194,30,99.94,24.21,0,60,0.05,Unplugged,8,-0.14,0.15,1.06,374.86,133.33,0.01|,,,,,,,,,
1110236,28,99.95,24.21,0,60,0.08,Unplugged,10,-0.15,0.16,1.15,407.25,166.67,0.01|,,,,,,,,,
1110279,30,99.97,24.21,0,60,0.05,Unplugged,8,-0.17,0.18,1.3,459.49,133.33,0.01|,,,,,,,,,
1110321,30,99.98,24.21,0,60,0.08,Unplugged,8,-0.18,0.19,1.4,496.15,133.33,0.01|,,,,,,,,,
1110364,30,99.99,24.21,0,60,0.05,Unplugged,8,-0.19,0.21,1.5,531.92,133.33,0.01|,,,,,,,,,
1110406,30,100,24.21,0,60,0.07,Unplugged,8,-0.2,0.22,1.6,565.37,133.33,0.01|,,,,,,,,,
1110448,29,100.02,24.21,0,60,0.06,Unplugged,9,-0.22,0.23,1.67,590.22,150,0.01|,,,,,,,,,
1110491,32,100.03,24.21,0,60,0.07,Unplugged,6,-0.23,0.25,1.83,646.56,100,0.02|,,,,,,,,,
1110534,29,100.04,24.22,0,60,0.06,Unplugged,9,-0.24,0.26,1.85,653.41,150,0.01|,,,,,,,,,
1110578,29,100.05,24.22,0,60,0.05,Unplugged,9,-0.25,0.27,1.92,680,150,0.01|,,,,,,,,,
1110621,31,100.06,24.22,0,60,0.08,Unplugged,7,-0.26,0.28,2.06,727.31,116.67,0.02|,,,,,,,,,
1110664,31,100.07,24.22,0,60,0.05,Unplugged,7,-0.27,0.29,2.13,752.57,116.67,0.02|,,,,,,,,,
1110706,32,100.08,24.22,0,60,0.08,Unplugged,6,-0.28,0.31,2.23,790.2,100,0.02|,,,,,,,,,
1110748,30,100.08,24.22,0,60,0.05,Unplugged,8,-0.28,0.31,2.23,787.36,133.33,0.02|,,,,,,,,,
1110789,31,100.09,24.22,0,60,0.08,Unplugged,7,-0.29,0.32,2.33,824.58,116.67,0.02|,,,,,,,,,
1110833,31,100.1,24.22,0,60,0.07,Unplugged,7,-0.3,0.33,2.41,851.15,116.67,0.02|,,,,,,,,,
